episode,difficulty,reward,solver_score,solver_success,path_length,loss_avg,empty,wall,lava,treasure,enemy,loss_list
4801,6,5165.950000000003,100,1,14,13.808207938273748,61,326,6,1,4,
4802,9,4457.424999999997,100,1,7,12.29044873436292,118,266,8,2,4,
4803,10,5457.966666666661,-20,0,19,12.6310204098622,141,233,16,3,5,
4804,10,5649.355555555547,-20,0,2,11.355009787082672,147,228,18,0,5,
4805,9,4806.1875,-20,0,4,12.259461315075557,104,265,22,1,6,
4806,7,3494.7000000000116,-20,0,4,11.038259256283443,54,332,10,0,2,
4807,6,1238.600000000003,-20,0,8,13.944796817104022,73,319,3,2,1,
4808,9,5204.299999999992,-20,0,1,12.252608702977499,106,272,13,1,6,
4809,10,5133.666666666663,-20,0,1,11.153912552595138,141,230,20,1,6,
4810,5,5049.800000000003,105,1,14,10.617349634369214,38,349,6,2,3,
4811,7,5596.838461538453,100,1,11,11.605937085747719,56,328,8,3,3,
4812,6,5045.299999999997,-20,0,3,9.477425156434377,54,327,6,7,4,
4813,7,5233.407692307688,100,1,16,12.167923244039217,58,332,4,0,4,
4814,8,5800.499999999992,-20,0,4,10.898172324895858,87,296,8,3,4,
4815,9,5012.562500000009,100,1,16,12.04791444460551,114,264,15,1,4,
4816,7,1080.4000000000035,-20,0,5,12.935371032953263,49,333,10,2,4,
4817,6,2964.4000000000106,-20,0,1,9.655545367201169,59,327,8,1,3,
4818,7,5545.776923076919,-20,0,8,10.310999208291372,57,328,8,2,3,
4819,10,5802.43333333333,100,1,11,10.27413928190867,142,232,18,1,5,
4820,4,4901.633333333335,100,1,9,10.310923549135525,23,369,2,1,3,
4821,9,5711.399999999998,-20,0,2,10.313351207176844,106,270,15,3,4,
4822,9,5444.212499999991,-20,0,8,11.59026206612587,105,265,21,2,5,
4823,2,1212.2666666666883,-20,0,10,9.788382837971051,11,382,1,3,1,
4824,8,4019.5000000000095,-20,0,9,9.82014373699824,74,304,12,2,6,
4825,6,4323.999999999994,-20,0,1,10.358131354649862,50,339,4,2,3,
4826,7,5185.476923076922,-20,0,2,9.845598938266436,54,330,10,2,2,
4827,3,5634.071428571424,100,1,9,10.19084393699964,14,382,0,1,1,
4828,10,5659.6999999999925,100,1,13,9.871179250876109,139,239,8,6,6,
4829,7,5662.64615384615,100,1,13,11.012751979231835,52,332,8,4,2,
4830,8,3396.200000000006,-20,0,2,10.419364029367765,78,303,10,1,6,
4831,8,5364.399999999998,100,1,21,11.176548871795337,86,300,6,1,5,
4832,6,5854.733333333323,-20,0,23,9.781154008905093,66,323,5,1,3,
4833,4,4297.500000000004,-20,0,5,9.205539394120375,22,369,4,2,1,
4834,8,5991.299999999996,100,1,11,11.315274174213409,81,302,8,3,4,
4835,8,4536.4000000000115,-20,0,13,10.960029737949371,92,296,3,4,3,
4836,10,3271.122222222227,-20,0,10,12.088306939403216,135,234,17,4,8,
4837,10,5400.699999999994,-20,0,3,11.414997392495474,149,236,9,0,4,
4838,9,5852.41249999999,-20,0,8,11.348177854220072,113,267,12,1,5,
4839,4,3263.800000000021,-20,0,1,10.597473548650742,21,373,3,1,0,
4840,7,5678.261538461535,-20,0,2,10.987188028494517,55,330,9,1,3,
4841,10,584.0999999999993,-20,0,1,11.115991942882538,138,233,19,3,5,
4842,9,3597.40000000001,-20,0,12,11.380136205951374,109,261,19,4,5,
4843,5,5242.600000000003,-20,0,7,11.613120053807894,42,349,3,2,2,
4844,10,4990.133333333338,-20,0,2,11.623835908571879,144,232,17,0,5,
4845,7,5002.899999999998,-20,0,2,9.973222179412842,56,328,11,1,2,
4846,9,4016.3875000000057,-20,0,8,11.309302449027697,105,265,21,2,5,
4847,10,5672.299999999994,100,1,4,10.693825909892718,138,233,18,4,5,
4848,1,3883.1000000000054,100,1,3,10.889192616740862,1,395,1,1,0,
4849,8,4612.433333333328,-20,0,5,12.407637373407681,75,299,14,4,6,
4850,5,5487.199999999999,-20,0,2,9.96084167400996,39,353,3,1,2,"[3.5747928619384766, 2.0643086433410645, 117.65309143066406, 76.23545837402344, 17.813430786132812, 2.4689927101135254, 2.8451170921325684, 1.8672542572021484, 2.6763219833374023, 4.125312805175781, 2.4203481674194336, 2.464179039001465, 3.82729172706604, 4.908450126647949, 5.171725273132324, 1.9843745231628418, 2.1139607429504395, 3.684340476989746, 4.192726135253906, 3.023801803588867, 2.9377191066741943, 2.97843599319458, 3.9237260818481445, 4.522038459777832, 2.5216712951660156, 3.2915101051330566, 2.8750648498535156, 2.0895004272460938, 35.36685562133789, 3.871227741241455, 22.57489013671875, 2.4778759479522705, 1.520195722579956, 3.0970516204833984, 2.539999008178711, 3.7623767852783203, 2.2977614402770996, 18.132478713989258, 1.6734716892242432, 53.248722076416016, 3.432628870010376, 5.880744457244873, 3.9110350608825684, 3.7699716091156006, 2.439027786254883, 2.458583116531372, 2.1579360961914062, 2.880005359649658, 1.9885215759277344, 3.0217671394348145, 73.27686309814453, 3.33271861076355, 3.3895747661590576, 2.894500732421875, 60.933345794677734, 2.5764596462249756, 3.3354239463806152, 2.4870352745056152, 2.2999722957611084, 46.884376525878906, 3.063955783843994, 1.9161913394927979, 4.208603858947754, 2.126095771789551, 2.6972451210021973, 3.900200366973877, 2.888598918914795, 3.035332679748535, 2.9935555458068848, 21.769439697265625, 3.6440789699554443, 3.0805935859680176, 2.7335095405578613, 2.894364356994629, 3.703446388244629, 3.1787095069885254, 2.1346559524536133, 4.471145153045654, 2.6733052730560303, 21.758094787597656, 3.706934928894043, 3.845210552215576, 3.2123632431030273, 3.6873106956481934, 3.857578754425049, 3.7689878940582275, 4.686675071716309, 2.097463607788086, 4.2886576652526855, 3.504476547241211, 2.5941836833953857, 2.432511806488037, 2.452176570892334, 77.61746215820312, 2.4904215335845947, 2.226680278778076, 20.984704971313477, 3.2358925342559814, 2.2754578590393066, 2.080014228820801, 22.911815643310547, 23.011167526245117, 2.4421820640563965, 1.1686986684799194, 1.9699678421020508, 2.7572596073150635, 2.480788230895996, 4.358884811401367, 3.0348501205444336, 2.7792141437530518, 52.44633865356445, 64.78497314453125, 3.03658127784729, 2.7238588333129883, 3.15287446975708, 3.3898775577545166, 4.062719821929932, 4.510801315307617, 3.6563124656677246, 20.872236251831055, 3.3646373748779297, 2.7027082443237305, 3.3830361366271973, 3.6258773803710938, 20.202871322631836, 3.4883995056152344, 2.752437114715576, 19.085674285888672, 4.3723320960998535, 52.34956741333008, 2.603404998779297, 3.78285813331604, 61.311214447021484, 3.3409554958343506, 2.682321786880493, 3.4201273918151855, 53.84866714477539, 3.235013961791992, 3.47621488571167, 75.67219543457031, 3.944225788116455, 2.9227185249328613, 3.463898181915283, 2.8633813858032227, 3.8619017601013184, 3.8438639640808105, 4.465935707092285, 22.52069091796875, 3.1683807373046875, 3.4055275917053223, 1.4185072183609009, 1.685705304145813, 18.038909912109375, 2.222233295440674, 2.1041383743286133, 3.055764675140381, 1.7401793003082275, 73.99337768554688, 3.249648332595825, 3.2100930213928223, 3.539771318435669, 66.17125701904297, 21.101009368896484, 2.0438053607940674, 17.142108917236328, 3.305861473083496, 2.4190104007720947, 2.6563611030578613, 2.4851608276367188, 3.48095703125, 37.18806838989258, 3.016157627105713, 4.220118045806885, 3.4311790466308594, 2.817824363708496, 2.4808971881866455, 18.21245574951172, 2.449892997741699, 3.0199737548828125, 2.252657890319824, 3.0872342586517334, 2.97959041595459, 2.2177517414093018, 1.567003846168518, 4.136866092681885, 2.144120931625366, 65.31696319580078, 3.4194600582122803, 3.166032552719116, 2.3476293087005615, 3.006800889968872, 2.211953639984131, 2.652947425842285, 2.1027650833129883, 18.488319396972656, 21.22955322265625, 3.5347273349761963, 52.82145690917969, 2.593876838684082, 3.135557174682617, 2.8089568614959717, 2.90822696685791, 2.3013153076171875, 2.8695602416992188, 3.137157440185547, 3.310483455657959, 2.6112887859344482, 2.0552854537963867, 2.2508389949798584, 19.48557472229004, 2.902202844619751, 3.824384927749634, 4.701715469360352, 3.7941019535064697, 20.74030113220215, 4.319192409515381, 3.1848621368408203, 1.57289457321167, 42.5453987121582, 4.125547409057617, 52.522056579589844, 3.2678468227386475, 3.3972597122192383, 3.4158620834350586, 3.416945457458496, 20.01300811767578, 3.0194573402404785, 1.5162831544876099, 2.473499059677124, 2.8994741439819336, 2.5835156440734863, 3.937077522277832, 1.752652883529663, 42.71210479736328, 2.207228899002075, 2.673417329788208, 2.5369796752929688, 3.5253584384918213, 21.601940155029297, 2.5991621017456055, 3.6484384536743164, 96.14102172851562, 21.55935287475586, 2.872964859008789, 3.159541606903076, 10.433674812316895, 16.25849151611328, 3.4159176349639893, 3.964099168777466, 3.9086403846740723, 17.82854461669922, 1.8285597562789917, 19.138212203979492, 3.775763988494873, 3.4875638484954834, 3.285207748413086, 2.117696762084961, 4.142986297607422, 3.6301333904266357, 1.8148891925811768, 3.8629698753356934, 52.072120666503906, 2.2288293838500977, 3.454855442047119, 1.3106411695480347, 3.496126890182495, 3.0122108459472656, 1.689212441444397, 2.8132081031799316, 2.170009136199951, 3.0171990394592285, 1.558858036994934, 2.980010986328125, 3.495295524597168, 10.628628730773926, 2.113912343978882, 4.826747417449951, 2.8813159465789795, 2.406038522720337, 1.905008316040039, 2.504607677459717, 16.26325035095215, 1.9789272546768188, 3.478123188018799, 2.9681572914123535, 4.112203598022461, 22.965972900390625, 1.8344066143035889, 4.310052394866943, 2.395979642868042, 2.616929054260254, 2.4040231704711914, 3.9589812755584717, 2.7211241722106934, 3.5068466663360596, 3.68341326713562, 3.0454185009002686, 2.4898030757904053, 1.7932493686676025, 2.660226821899414, 64.15765380859375, 2.7361161708831787, 3.6107723712921143, 1.5728371143341064, 61.46009826660156, 2.501537799835205, 3.4193615913391113, 2.6328749656677246, 2.7196736335754395, 2.0266127586364746, 2.4435112476348877, 4.8197736740112305, 3.576240062713623, 2.421947479248047, 68.73467254638672, 20.56755256652832, 18.350873947143555, 2.3973586559295654, 45.71938705444336, 3.5687716007232666, 2.069748640060425, 2.805548667907715, 48.78681182861328, 3.2577342987060547, 3.109067916870117, 3.52435564994812, 17.223791122436523, 20.557165145874023, 2.847198009490967, 3.5855350494384766, 3.3521788120269775, 5.0419487953186035, 4.210531234741211, 3.8237228393554688, 2.691120147705078, 38.70354461669922, 3.5304627418518066, 2.8332619667053223, 21.82577133178711, 3.5548014640808105, 5.524412155151367, 2.0964832305908203, 61.035518646240234, 3.156834125518799, 2.6682143211364746, 2.4061901569366455, 2.2573726177215576, 20.477012634277344, 53.75667190551758, 3.0344245433807373, 3.2392501831054688, 3.3877310752868652, 4.1186981201171875, 3.1804959774017334, 21.295494079589844, 4.038845062255859, 3.5110979080200195, 96.22618865966797, 23.294708251953125, 3.0348622798919678, 2.4349803924560547, 3.1762619018554688, 4.494616508483887, 2.3389039039611816, 3.3686676025390625, 1.6710288524627686, 4.445782661437988, 75.74151611328125, 2.9420361518859863, 19.305458068847656, 18.20054054260254, 3.0236270427703857, 2.7843267917633057, 1.9267032146453857, 64.209716796875, 3.4857537746429443, 3.638914108276367, 3.869346857070923, 3.523820400238037, 1.9321167469024658, 3.81947922706604, 3.6433334350585938, 4.886739730834961, 1.7748924493789673, 4.24836540222168, 52.54814147949219, 18.8188533782959, 3.104383945465088, 3.7488081455230713, 2.885092258453369, 4.365921974182129, 3.526848793029785, 45.329246520996094, 3.641312599182129, 2.0539870262145996, 4.74294900894165, 77.50476837158203, 1.8401074409484863, 3.5958266258239746, 4.444545269012451, 1.422699213027954, 4.468846321105957, 3.296438694000244, 5.099435329437256, 3.433112144470215, 18.489978790283203, 3.0771186351776123, 3.30743145942688, 3.0513153076171875, 44.357479095458984, 3.1899516582489014, 3.764685869216919, 2.332733154296875, 3.0188229084014893, 3.384401321411133, 36.92304611206055, 4.074436664581299, 2.3535847663879395, 2.369608163833618, 3.72440767288208, 3.2771036624908447, 3.850982666015625, 3.829807758331299, 3.6329526901245117, 3.144775867462158, 2.962167263031006, 2.4986023902893066, 2.607349395751953, 4.143894195556641, 2.8719234466552734, 2.8886494636535645, 3.7554564476013184, 2.115540027618408, 3.2381107807159424, 3.8483195304870605, 3.3209428787231445, 3.0674397945404053, 18.662384033203125, 4.665492057800293, 4.173900127410889, 77.93574523925781, 3.6188225746154785, 3.2475082874298096, 2.340250015258789, 3.521042585372925, 2.6957387924194336, 4.1099114418029785, 2.867190361022949, 4.956915855407715, 3.568042755126953, 3.114318609237671, 3.1106600761413574, 4.130037307739258, 3.5420749187469482, 2.8980679512023926, 3.1970691680908203, 20.760801315307617, 2.5683939456939697, 2.4843497276306152, 3.6062893867492676, 19.162382125854492, 2.2486088275909424, 3.018617630004883, 4.288954734802246, 54.78025817871094, 76.64892578125, 2.519070625305176, 21.786108016967773, 4.028111457824707, 4.074571132659912, 2.3126840591430664, 2.136702060699463, 4.080985069274902, 65.61639404296875, 6.319802284240723, 2.9898500442504883, 3.882918119430542, 2.87467098236084, 2.573639392852783, 19.677902221679688, 3.1264185905456543, 4.477670192718506, 3.3032617568969727, 3.2628116607666016, 22.926137924194336, 2.930175542831421, 2.148193120956421, 52.20994567871094, 3.269652843475342, 21.094459533691406, 2.492309093475342, 42.71505355834961, 2.4202849864959717, 4.1147284507751465, 3.409217596054077, 43.932254791259766, 1.6990938186645508, 2.670128345489502, 2.4824492931365967, 1.6776198148727417, 2.251467704772949, 2.6480562686920166, 4.644614219665527, 3.1860740184783936, 3.2040483951568604, 1.7296922206878662, 1.8275872468948364, 3.7525782585144043, 2.2248077392578125, 1.2983884811401367, 2.9934816360473633, 3.005134105682373, 21.220468521118164, 3.576834201812744, 4.548619747161865, 2.4555447101593018, 3.1749844551086426, 2.6347711086273193, 3.6274681091308594, 4.5209641456604, 2.0138280391693115, 2.287201404571533, 19.410865783691406, 5.119190216064453, 2.4192216396331787, 3.0495476722717285, 10.101384162902832, 2.8852977752685547, 3.072165012359619, 3.4556663036346436, 3.899860382080078, 2.174185276031494, 2.905405044555664, 2.593796730041504, 19.400901794433594, 4.096167087554932, 3.376112937927246, 61.275634765625, 3.0726943016052246, 4.483884811401367, 2.0396392345428467, 1.7775399684906006, 2.2168960571289062, 3.5483994483947754, 4.196379661560059, 4.378847599029541, 2.5646212100982666, 2.587742567062378, 3.3476972579956055, 9.531530380249023, 11.452597618103027, 19.73815155029297, 75.72120666503906, 139.48635864257812, 2.6842966079711914, 38.55615234375, 3.221043825149536, 74.91232299804688, 2.799625873565674, 2.282169818878174, 2.806786298751831, 1.7478151321411133, 2.300128936767578, 18.696542739868164, 2.2905569076538086, 23.29326629638672, 2.8509325981140137, 1.2250068187713623, 3.4629766941070557, 3.186699867248535, 2.931102752685547, 22.093481063842773, 3.0781240463256836, 2.485508441925049, 2.3920912742614746, 4.327937126159668, 2.0901284217834473, 18.73023796081543, 46.19313049316406, 10.608075141906738, 3.3483498096466064, 3.0972626209259033, 21.651668548583984, 1.928081750869751, 3.7474961280822754, 2.5745763778686523, 2.0434226989746094, 2.4669058322906494, 3.4711837768554688, 1.9244669675827026, 5.23097562789917, 3.389409065246582, 17.27875328063965, 2.832815647125244, 2.6997406482696533, 1.8064768314361572, 17.688095092773438, 2.8209125995635986, 2.705562114715576, 2.786984443664551]"
4851,10,5512.199999999997,-20,0,7,10.8418940782547,142,235,13,2,6,
4852,7,4967.692307692311,-20,0,8,9.265300550361474,62,322,10,2,2,
4853,10,5959.333333333326,-20,0,7,11.289466193914414,144,232,16,1,5,
4854,5,1768.6000000000067,-20,0,2,9.369903619488081,35,354,2,4,3,
4855,2,4901.800000000006,100,1,4,11.695409899453322,13,384,0,0,1,
4856,10,5942.633333333327,100,1,26,10.990391710599264,144,234,15,1,4,
4857,8,5646.099999999992,100,1,19,10.603487358093261,75,303,13,1,6,
4858,5,4879.2000000000035,100,1,6,9.779222645362218,39,353,3,0,3,
4859,3,5492.171428571422,100,1,5,10.673087380031745,11,382,2,2,1,
4860,5,3020.6000000000136,100,1,10,10.286349612673124,44,351,1,0,2,
4861,5,2978.800000000018,100,1,17,10.097830554246903,43,347,3,3,2,
4862,8,5647.099999999998,100,1,5,10.57966806590557,74,303,14,1,6,
4863,5,3914.400000000005,-20,0,5,11.620593921542168,38,355,1,1,3,
4864,10,5750.733333333321,-20,0,7,11.533686039845149,147,235,9,2,5,
4865,8,5984.699999999996,105,1,11,11.70305674791336,71,311,11,1,4,
4866,10,5250.433333333332,-20,0,13,10.744588066538174,143,234,10,4,7,
4867,7,4921.83076923078,-20,0,1,11.28450699667136,61,326,6,3,2,
4868,10,5557.133333333329,-20,0,13,10.640798392494519,135,242,11,3,7,
4869,8,2407.5000000000127,-20,0,4,10.985823475221792,91,298,4,0,5,
4870,4,4925.233333333336,-20,0,7,10.709994185566902,21,370,2,4,1,
4871,10,5521.633333333331,100,1,2,10.296597560246786,138,234,20,1,5,
4872,10,4122.6,-20,0,3,11.692380965948105,136,234,18,2,8,
4873,10,3663.3000000000056,-20,0,5,11.80653939028581,138,232,18,4,6,
4874,3,4011.8000000000093,-20,0,5,12.744533508817355,11,385,0,1,1,
4875,6,3380.9166666666856,-20,0,3,9.999705220460891,60,324,6,2,6,
4876,8,5697.866666666662,100,1,23,12.396527730226516,66,312,12,3,5,
4877,10,5672.4999999999945,100,1,16,10.933916736841201,141,232,15,4,6,
4878,9,4974.387499999999,-20,0,4,10.31877187093099,108,272,13,0,5,
4879,7,3295.7000000000075,-20,0,9,10.837597869435946,58,326,6,1,7,
4880,10,4972.499999999996,-20,0,3,10.6003226685524,137,239,15,2,5,
4881,10,4721.666666666673,-20,0,14,11.706027734676997,147,231,10,6,4,
4882,8,5886.966666666662,100,1,29,11.061620616912842,81,297,13,2,5,
4883,7,5853.184615384608,-20,0,7,10.825993996461232,58,324,9,2,5,
4884,9,5794.262499999994,100,1,16,12.250916587313016,112,267,12,0,7,
4885,3,5810.928571428567,100,1,4,12.136133470336596,8,389,0,0,1,
4886,1,5530.699999999993,100,1,2,11.654050861994426,2,395,0,0,1,
4887,4,4412.466666666669,105,1,8,11.876308109164238,18,376,1,1,2,
4888,3,4424.471428571433,100,1,5,12.31989129324754,12,382,2,0,2,
4889,10,5446.833333333314,100,1,14,10.981318837801615,136,225,27,5,5,
4890,6,4461.700000000008,-20,0,3,11.821935378511746,61,317,12,5,3,
4891,7,4975.19999999999,-20,0,3,11.125862888892492,59,322,11,2,4,
4892,7,2374.500000000014,-20,0,7,12.389157998363176,49,332,11,3,3,
4893,10,5571.599999999987,-20,0,8,10.916082713802655,142,229,20,2,5,
4894,7,5617.792307692299,-20,0,6,12.480606885751088,63,323,7,3,2,
4895,9,1932.1000000000097,-20,0,1,10.271209378441174,116,265,11,1,5,
4896,7,5030.0153846153835,-20,0,1,10.9912859193484,60,325,8,4,1,
4897,8,5359.799999999996,-20,0,6,10.79568452835083,69,313,11,0,5,
4898,6,5175.199999999997,100,1,13,10.868567289511363,58,330,5,3,2,
4899,1,5391.499999999993,105,1,5,11.13272510210673,2,395,0,1,0,
