episode,difficulty,reward,solver_score,solver_success,path_length,loss_avg,empty,wall,lava,treasure,enemy,loss_list
350,6,548.3018532413657,100,1,3,3.8310223337014517,54,321,3,7,13,"[2.0159029960632324, 4.537294387817383, 1.4288066625595093, 1.694169282913208, 2.385439872741699, 1.646192193031311, 1.6910972595214844, 1.7295913696289062, 2.1603190898895264, 1.9801321029663086, 4.421045780181885, 1.8918005228042603, 1.8076502084732056, 2.2244253158569336, 2.62221622467041, 2.158601760864258, 4.318951606750488, 4.486907482147217, 2.544246196746826, 2.0764994621276855, 2.0467541217803955, 18.202913284301758, 4.033932685852051, 31.282917022705078, 1.8280363082885742, 1.7225744724273682, 1.4979771375656128, 1.822473168373108, 3.8568332195281982, 25.5238037109375, 1.0976858139038086, 1.3805618286132812, 0.9488862752914429, 2.758537769317627, 5.3416643142700195, 2.1811485290527344, 1.4176418781280518, 18.620397567749023, 1.2067874670028687, 2.108017921447754, 1.997525691986084, 2.4971766471862793, 2.670555591583252, 1.5168958902359009, 1.760051965713501, 3.8883323669433594, 4.394268035888672, 2.343973159790039, 18.566225051879883, 1.6493580341339111, 1.4054009914398193, 1.4734880924224854, 5.788712024688721, 2.3658177852630615, 1.8172833919525146, 2.1492509841918945, 10.75118350982666, 2.0688817501068115, 1.367521047592163, 1.7605419158935547, 4.528270721435547, 1.904602289199829, 1.6601371765136719, 2.519129991531372, 4.237260341644287, 1.8590524196624756, 1.3143658638000488, 16.048227310180664, 1.7474567890167236, 3.031912088394165, 1.8070642948150635, 2.007066249847412, 2.1900296211242676, 2.746349811553955, 2.362051248550415, 1.873586654663086, 13.424894332885742, 3.99676251411438, 7.623908996582031, 2.5160958766937256, 2.225769519805908, 1.171391248703003, 2.361910581588745, 1.843116283416748, 2.012544631958008, 4.851499557495117, 1.88254714012146, 1.9548583030700684, 1.561471939086914, 1.9707682132720947, 3.2631325721740723, 1.780756950378418, 2.7152483463287354, 4.8359785079956055, 2.225989580154419, 1.3580479621887207, 15.235279083251953, 4.892605304718018, 1.6241800785064697, 1.7953908443450928, 1.7318427562713623, 2.187124013900757, 1.345745325088501, 1.7573227882385254, 3.7739810943603516, 4.668044567108154, 2.2824690341949463, 3.994593381881714, 2.3000495433807373, 2.1421611309051514, 2.149798631668091, 2.1167798042297363, 2.1227657794952393, 2.4354825019836426, 25.616119384765625, 2.3618521690368652, 2.305039882659912, 7.099390029907227, 1.9489761590957642, 1.7607972621917725, 4.790582656860352, 1.9997706413269043, 1.063424825668335, 2.5100388526916504, 1.753920078277588, 2.8159797191619873, 2.1023683547973633, 1.731971263885498, 4.444344520568848, 2.7624645233154297, 2.444951057434082, 4.309475898742676, 25.341520309448242, 5.109147548675537, 1.935927391052246, 1.8223117589950562, 5.545526027679443, 1.5964468717575073, 1.6348211765289307, 14.00005054473877, 4.019946575164795, 1.9324647188186646, 1.4031591415405273, 2.417215585708618, 1.1120355129241943, 15.920494079589844, 1.6610240936279297, 1.8591703176498413, 1.7374777793884277, 2.0060582160949707, 1.8506088256835938, 2.661281108856201, 1.5517961978912354, 1.8795431852340698, 25.74843406677246, 1.530065894126892, 1.686882495880127, 4.422982215881348, 1.8083093166351318, 1.3854299783706665, 1.3506314754486084, 1.4889066219329834, 1.4115456342697144, 1.6261240243911743, 1.6887030601501465, 1.0141935348510742, 1.7627227306365967, 2.1096556186676025, 2.1580870151519775, 1.8241102695465088, 1.9117200374603271, 1.8697667121887207, 1.3813683986663818, 1.5894315242767334, 1.5991430282592773, 1.1834138631820679, 2.5238871574401855, 1.6038846969604492, 1.956942081451416, 27.85865592956543, 1.5971260070800781, 2.251819133758545, 2.2680816650390625, 14.807518005371094, 11.735322952270508, 1.8854033946990967, 2.4936418533325195, 2.0787951946258545, 2.00766921043396, 1.6344038248062134, 2.3047266006469727, 1.6416220664978027, 2.134451150894165, 1.338165044784546, 2.480484962463379, 1.5950512886047363, 1.718847393989563, 2.287296772003174, 1.9611390829086304, 4.934010982513428, 1.6864867210388184, 2.7265818119049072, 2.4091124534606934, 1.744118332862854, 1.5769262313842773, 24.33534049987793, 2.306299924850464, 12.334774017333984, 1.3731907606124878, 1.813460111618042, 2.357891082763672, 3.283792495727539, 1.3768384456634521, 24.31434440612793, 1.6174120903015137, 1.7370465993881226, 1.8940353393554688, 1.5791804790496826, 1.5113424062728882, 1.209560751914978, 1.3209859132766724, 18.479616165161133, 1.3217782974243164, 1.9012223482131958, 1.686143398284912, 1.128994107246399, 1.8395981788635254, 1.7474243640899658, 2.127286434173584, 2.0385079383850098, 1.4211819171905518, 1.8061673641204834, 1.783858060836792, 2.3638858795166016, 1.45809006690979, 1.6429086923599243, 5.508917808532715, 2.168271064758301, 1.8286755084991455, 2.336092948913574, 2.0499911308288574, 2.124978542327881, 1.99147629737854, 1.9998260736465454, 2.8003344535827637, 2.0930018424987793, 2.4623539447784424, 2.525878429412842, 1.7237365245819092, 1.592026710510254, 2.376701831817627, 1.6969897747039795, 1.8263143301010132, 4.371447563171387, 2.2386739253997803, 2.5921499729156494, 2.0913491249084473, 4.096904754638672, 2.0740244388580322, 1.8943854570388794, 2.305605411529541, 1.9554781913757324, 13.333620071411133, 1.8514302968978882, 1.493489384651184, 2.2546286582946777, 2.638486862182617, 2.17657732963562, 2.1725192070007324, 1.5239168405532837, 2.276249408721924, 2.5856127738952637, 1.6539549827575684, 1.4963948726654053, 1.8892046213150024, 2.2543585300445557, 1.8740520477294922, 2.3031249046325684, 1.5635535717010498, 1.7962512969970703, 2.570308208465576, 1.5586295127868652, 7.706493854522705, 11.461487770080566, 1.998457670211792, 4.384042263031006, 2.3005728721618652, 1.794596552848816, 2.1726326942443848, 1.4275189638137817, 1.812516450881958, 1.885373592376709, 2.931077480316162, 2.3006248474121094, 5.141561985015869, 13.272001266479492, 2.029142379760742, 2.3493306636810303, 2.33304762840271, 2.4073774814605713, 4.524136066436768, 14.550505638122559, 1.5092021226882935, 2.0118632316589355, 1.8032329082489014, 1.6119089126586914, 2.1851963996887207, 12.464142799377441, 2.3664603233337402, 4.967300891876221, 2.6526966094970703, 25.66521644592285, 2.1090242862701416, 2.6210296154022217, 4.6755475997924805, 2.3635501861572266, 5.147851467132568, 1.4826562404632568, 1.9101179838180542, 3.6316308975219727, 1.876374363899231, 5.296823024749756, 5.19665002822876, 1.5326374769210815, 4.608846664428711, 1.7777981758117676, 1.9277935028076172, 6.399967193603516, 2.695695400238037, 2.2233617305755615, 2.4201719760894775, 1.8251957893371582, 1.967971920967102, 1.565100073814392, 3.8740899562835693, 3.6892683506011963, 1.5315093994140625, 1.9521753787994385, 1.9784530401229858, 1.491758942604065, 1.290417194366455, 1.9226880073547363, 10.603999137878418, 1.6683430671691895, 1.3774317502975464, 1.9655494689941406, 1.6274586915969849, 34.22064208984375, 1.4528343677520752, 1.3933205604553223, 1.4927544593811035, 2.116774082183838, 1.7815065383911133, 4.079797267913818, 1.7435518503189087, 4.368856430053711, 1.676728367805481, 1.6465011835098267, 1.309685468673706, 2.02357816696167, 1.8495250940322876, 11.325170516967773, 4.3624372482299805, 1.6255638599395752, 3.783869743347168, 2.0295944213867188, 1.4565421342849731, 1.8982981443405151, 1.631585955619812, 2.991201400756836, 2.2318618297576904, 2.2238640785217285, 24.5175838470459, 1.873422384262085, 2.1966452598571777, 1.9003230333328247, 2.545039415359497, 7.1915693283081055, 2.4382662773132324, 1.8591468334197998, 1.4126373529434204, 1.9830700159072876, 2.7211623191833496, 13.526678085327148, 2.516691207885742, 2.963076114654541, 2.7775044441223145, 2.225834369659424, 1.6464492082595825, 2.355708122253418, 1.7229321002960205, 1.8842172622680664, 2.1322059631347656, 14.43962287902832, 1.819174885749817, 1.0923309326171875, 3.700995445251465, 1.2282626628875732, 8.153732299804688, 2.047603130340576, 4.564755439758301, 1.365846037864685, 2.082300901412964, 28.33544158935547, 2.7270355224609375, 1.4680473804473877, 1.6678619384765625, 2.2314748764038086, 1.6633580923080444, 2.8326306343078613, 2.0525498390197754, 1.6387443542480469, 2.3498451709747314, 4.651682376861572, 1.2407265901565552, 1.836739420890808, 1.8717797994613647, 1.9850448369979858, 2.4662442207336426, 13.291435241699219, 2.0761680603027344, 1.7331902980804443, 2.053694486618042, 2.5989830493927, 1.868839979171753, 1.8400565385818481, 2.58951473236084, 1.6626416444778442, 1.4271178245544434, 1.102533221244812, 1.8446499109268188, 2.35097074508667, 1.7045402526855469, 1.3159008026123047, 1.865111231803894, 4.908563613891602, 1.9108541011810303, 1.5455875396728516, 2.009206771850586, 1.6109347343444824, 3.8229312896728516, 1.9655605554580688, 1.537775993347168, 2.090235710144043, 1.6035053730010986, 2.008678436279297, 2.2710580825805664, 2.333005666732788, 5.986259460449219, 35.15117263793945, 4.32685661315918, 1.3777719736099243, 1.5578687191009521, 1.6314704418182373, 25.10561180114746, 2.448246955871582, 31.582672119140625, 2.6861777305603027, 1.5546526908874512, 1.720154881477356, 1.4413869380950928, 25.062965393066406, 1.6243518590927124, 2.042313575744629, 19.558107376098633, 2.2151236534118652, 1.9834181070327759, 10.545236587524414, 2.029738187789917, 1.760406494140625, 1.7377212047576904, 2.174330234527588, 1.6395957469940186, 2.2710049152374268, 2.059384822845459, 2.4013900756835938, 1.647566556930542, 1.9699532985687256, 4.566430568695068, 1.8049921989440918, 2.2764124870300293, 2.4914684295654297, 2.2385520935058594, 2.0550594329833984, 2.215489149093628, 1.8577433824539185, 1.680037260055542, 2.5362467765808105, 3.0046818256378174, 31.019136428833008, 1.8097281455993652, 2.6734840869903564, 4.333346366882324, 1.5417728424072266, 1.8840031623840332, 4.800511360168457, 12.195576667785645, 1.5768952369689941, 1.77970552444458, 14.244002342224121, 2.5086991786956787, 1.3021245002746582, 2.086994171142578, 1.6260520219802856, 4.23575496673584, 4.111570835113525, 1.9154123067855835, 1.6276695728302002, 4.633978366851807, 1.6853408813476562, 34.114341735839844, 2.3420560359954834, 13.133125305175781, 5.291215419769287, 2.279697895050049, 2.1961746215820312, 1.4014226198196411, 2.458425521850586, 2.336862087249756, 8.091763496398926, 2.869011402130127, 1.9893691539764404, 1.785535216331482, 2.4293406009674072, 1.438953161239624, 1.9449186325073242, 14.037528038024902, 6.452510833740234, 10.041560173034668, 1.7934820652008057, 2.015547275543213, 1.3430216312408447, 2.130581855773926, 2.4338526725769043, 2.2556426525115967, 5.258767604827881, 1.070448875427246, 2.166989326477051, 1.7031186819076538, 2.375720739364624, 6.925628662109375, 3.0058445930480957, 2.0182552337646484, 2.423001766204834, 1.683858871459961, 1.8755570650100708, 2.0047783851623535, 1.990983009338379, 1.838541030883789, 10.423186302185059, 3.6965599060058594, 4.0986552238464355, 1.6126158237457275, 1.3536065816879272, 1.8366413116455078, 1.757301926612854, 1.906036138534546, 1.2343724966049194, 1.9303858280181885, 1.5685089826583862, 1.6046301126480103, 2.0786023139953613, 2.1385343074798584, 5.195883750915527, 2.4642789363861084, 1.9041355848312378, 13.2575044631958, 1.8429591655731201, 24.659883499145508, 1.6762624979019165, 1.835835337638855, 10.606389045715332, 1.953765869140625, 2.426454782485962, 2.4716250896453857, 1.7386343479156494, 34.548580169677734, 1.7955907583236694, 1.88860023021698, 1.935224175453186, 2.4116830825805664, 1.4320828914642334, 1.5622763633728027, 5.0562872886657715, 1.146641492843628, 2.000659465789795, 1.9257780313491821, 1.1461405754089355, 2.1021385192871094, 1.7914600372314453, 2.114758014678955, 1.3544626235961914, 1.9490715265274048, 1.5469529628753662, 2.7953450679779053, 4.673206329345703, 1.390666127204895, 1.5272722244262695, 2.2602152824401855, 1.9943461418151855]"
351,8,2039.5537709394948,100,1,3,3.7134040158987047,74,286,16,14,8,
352,2,799.9136401832882,115,1,14,3.813723789254824,13,377,2,4,2,
353,9,2014.817352716039,100,1,10,3.1837118035554886,99,252,17,17,13,
354,7,166.37500310746952,-20,0,17,3.581433942317963,43,315,11,14,15,
355,4,-636.7009017138677,-20,0,23,3.7027440271774927,15,365,7,1,10,
356,7,2436.040456133335,105,1,14,3.8446186739206314,49,317,8,11,13,
357,7,-760.0639755678417,-20,0,13,3.5870285422603287,55,317,5,12,9,
358,8,2073.9674447599537,100,1,4,3.9845967411994936,64,289,12,14,19,
359,9,2088.737421976631,100,1,5,4.321365136106809,95,248,18,19,18,
360,9,1201.3921712230267,-20,0,14,4.4411196100711825,106,259,11,12,10,
361,10,1943.304206814993,105,1,13,4.175671619077524,134,216,18,15,15,
362,3,199.77584748310318,-20,0,4,4.379342810312907,3,383,2,6,4,
363,7,2161.3991976445363,100,1,2,4.221008607347806,50,317,13,8,10,
364,4,664.06251298115,-20,0,3,4.580154485503832,13,357,13,9,6,
365,8,-446.1404285448572,-20,0,8,4.016715472141902,61,292,18,15,12,
366,2,402.90119622387823,100,1,3,3.880960568388303,14,378,3,1,2,
367,5,1584.6224433588582,100,1,5,3.945882804393768,38,341,6,8,5,
368,8,-995.0377337334583,-20,0,6,3.973467780947685,68,288,17,11,14,
369,5,1539.5025313308872,100,1,5,4.598200468818347,33,346,6,6,7,
370,5,1373.4972816672084,105,1,11,3.8845202844341595,33,346,2,7,10,
371,8,-769.752913390979,-20,0,1,4.119736785391966,66,292,13,13,14,
372,6,1057.9353692989014,-20,0,5,3.4337826865911483,47,320,9,13,9,
373,9,-64.39809669080687,-20,0,2,4.065879845817884,97,263,17,13,8,
374,3,-547.769340925027,110,1,7,4.006146078805129,6,378,4,3,7,
375,7,-635.3875109449383,-20,0,1,3.6902158426245055,53,320,14,7,4,
376,7,-1347.1584166479684,-20,0,2,3.301714840531349,43,320,18,10,7,
377,6,229.0381565183977,-20,0,16,3.784500264028708,49,316,12,12,9,
378,6,-1784.0291298453774,-20,0,3,4.0459691848357515,45,315,13,14,11,
379,6,833.0259948644098,-20,0,3,3.299007504383723,46,322,11,11,8,
380,4,-933.2918285313125,-20,0,7,3.232847675085068,14,365,5,7,7,
381,6,-1372.5525894485113,-20,0,12,3.7763932786385217,47,318,10,14,9,
382,4,-1289.9147904042773,-20,0,4,3.84983682513237,18,367,5,4,4,
383,6,1189.870378511341,120,1,33,4.13567749718825,53,317,8,11,9,
384,8,-753.5505092243087,-20,0,24,3.611176690856616,73,287,11,8,19,
385,6,1630.5239990778132,-20,0,5,3.9476921264330547,49,321,10,8,10,
386,6,1607.8106318947275,100,1,17,4.014045378565788,58,323,5,4,8,
387,1,515.7947766568406,-20,0,2,3.7503737860918047,1,392,3,1,1,
388,8,-743.9581729823711,-20,0,6,3.8464101016521455,67,291,13,6,21,
389,9,1896.3995703592645,100,1,4,4.078264665504297,93,249,23,15,18,
390,6,-315.4701802198469,-20,0,8,3.6893391676743827,49,320,9,12,8,
391,10,2257.8886222574934,-20,0,8,3.5545029428601267,125,226,21,14,12,
392,7,-139.8050929634489,-20,0,4,4.041530556678772,38,313,15,13,19,
393,6,1737.3393572732077,100,1,3,3.655822033484777,52,317,10,12,7,
394,8,109.58918777176157,-20,0,14,4.220509618719419,81,276,14,13,14,
395,9,2502.9677016841997,100,1,13,3.350465484559536,105,255,14,14,10,
396,7,1901.437408142784,105,1,7,3.8885625648498534,52,321,10,7,8,
397,6,-1200.340189194001,-20,0,23,3.8888731224338215,49,315,8,14,12,
398,5,678.628346202829,-20,0,3,4.462332413097223,27,344,5,12,10,
399,10,-84.3580598464332,-20,0,11,4.089585296809673,134,228,17,9,10,
400,8,-411.39837801445026,100,1,15,3.7373719585935277,75,283,13,10,17,"[2.2199878692626953, 3.110212802886963, 1.8226795196533203, 1.472002387046814, 2.7781295776367188, 1.5179741382598877, 1.8221094608306885, 4.964460849761963, 1.8483803272247314, 1.7241592407226562, 1.8019170761108398, 6.048024654388428, 1.343216061592102, 0.927950382232666, 18.589054107666016, 1.5344221591949463, 1.6320189237594604, 1.9712839126586914, 2.0419414043426514, 2.652255058288574, 7.598133087158203, 7.375714302062988, 23.20256996154785, 2.867969512939453, 2.688577890396118, 1.8650940656661987, 1.366962194442749, 2.176443576812744, 2.6306400299072266, 1.670182228088379, 2.5873024463653564, 7.3363165855407715, 2.41633939743042, 2.482481002807617, 1.3731927871704102, 2.399765968322754, 2.307704210281372, 1.5391507148742676, 2.086887836456299, 1.7643300294876099, 1.4071197509765625, 1.484635353088379, 1.912701964378357, 1.4943172931671143, 1.2194604873657227, 4.747575759887695, 27.522247314453125, 2.0001120567321777, 4.742573261260986, 2.667819023132324, 1.8869422674179077, 2.553872585296631, 2.314913034439087, 1.3804799318313599, 1.148005723953247, 2.435575008392334, 2.210381507873535, 0.873428225517273, 22.959501266479492, 2.02445912361145, 2.1366217136383057, 1.2077038288116455, 1.960994005203247, 1.4407713413238525, 1.3093807697296143, 1.6972293853759766, 8.167247772216797, 1.512626051902771, 1.6117757558822632, 1.435289978981018, 2.2693700790405273, 2.3649983406066895, 2.391623020172119, 7.044445991516113, 1.5194294452667236, 1.753422498703003, 1.675301194190979, 2.1521482467651367, 1.1436461210250854, 1.7197871208190918, 1.6991748809814453, 2.5286331176757812, 2.1625115871429443, 1.2067077159881592, 2.6627237796783447, 2.0931105613708496, 2.3750033378601074, 1.9940972328186035, 6.032440185546875, 2.089463949203491, 1.9659650325775146, 2.834664821624756, 1.4528748989105225, 1.3004961013793945, 1.8702363967895508, 3.969893217086792, 1.5329537391662598, 18.18950843811035, 1.9429190158843994, 1.6238418817520142, 1.958898663520813, 1.7664666175842285, 1.5857599973678589, 1.638188123703003, 2.196958065032959, 1.758819818496704, 4.737480163574219, 1.7073354721069336, 3.676682472229004, 1.6069869995117188, 2.072658061981201, 15.260573387145996, 1.8854780197143555, 2.231110095977783, 1.2583017349243164, 2.120312452316284, 4.864668846130371, 2.2259058952331543, 5.542564392089844, 3.951977491378784, 1.971378207206726, 2.007392406463623, 1.522994041442871, 1.8631727695465088, 1.9679157733917236, 1.6432509422302246, 4.931341648101807, 1.685185194015503, 4.4119038581848145, 2.5293517112731934, 1.6639268398284912, 2.118490695953369, 1.1471917629241943, 25.348190307617188, 2.1155622005462646, 1.2120299339294434, 22.748340606689453, 1.1684222221374512, 1.1667052507400513, 2.396876811981201, 1.653580904006958, 5.156741142272949, 1.4444363117218018, 2.4519190788269043, 3.406318187713623, 2.1129074096679688, 1.7692804336547852, 2.0453035831451416, 2.536614418029785, 1.515228033065796, 2.8879241943359375, 1.9611945152282715, 1.713514804840088, 4.681431293487549, 1.1873778104782104, 1.8273847103118896, 1.103496789932251, 1.5696425437927246, 2.0245933532714844, 1.7632322311401367, 16.985811233520508, 1.5003875494003296, 16.32015037536621, 2.814093589782715, 1.4159071445465088, 2.137472152709961, 1.5973917245864868, 3.1592602729797363, 1.5037038326263428, 1.7473182678222656, 1.826289176940918, 1.6946296691894531, 1.1553797721862793, 33.30194091796875, 1.5698843002319336, 1.9324172735214233, 2.283658266067505, 1.3267278671264648, 3.735915184020996, 1.965792179107666, 2.640329360961914, 24.19652557373047, 1.5525825023651123, 1.9625204801559448, 2.280979871749878, 2.2406842708587646, 1.3847887516021729, 1.3866429328918457, 4.248822212219238, 1.6800462007522583, 27.986896514892578, 5.202508926391602, 2.3356399536132812, 10.907374382019043, 25.415624618530273, 1.2875458002090454, 37.308448791503906, 1.6918020248413086, 1.5196201801300049, 1.62410306930542, 1.278066873550415, 1.7801810503005981, 1.3652794361114502, 1.619195580482483, 1.5952876806259155, 5.244771957397461, 1.2001900672912598, 2.185506820678711, 2.0553808212280273, 4.819137096405029, 1.575056552886963, 2.189150810241699, 1.6834927797317505, 4.286778450012207, 1.9809234142303467, 2.1468935012817383, 1.8665114641189575, 2.043609619140625, 2.0435869693756104, 2.070852756500244, 1.515939712524414, 1.7819291353225708, 1.6249852180480957, 2.558626174926758, 2.2815663814544678, 1.1913397312164307, 1.4446738958358765, 1.4392699003219604, 1.946934461593628, 2.323936700820923, 3.440157175064087, 17.02627182006836, 3.4508652687072754, 1.342647671699524, 1.6869547367095947, 1.5019350051879883, 2.1591238975524902, 1.9900156259536743, 1.7789160013198853, 22.603466033935547, 1.6346102952957153, 1.3051954507827759, 1.3235292434692383, 3.6040115356445312, 2.171402931213379, 1.2961058616638184, 2.3570950031280518, 1.8195172548294067, 1.1821988821029663, 4.792726039886475, 1.5007050037384033, 1.3921962976455688, 1.6270256042480469, 1.7707998752593994, 2.0658679008483887, 1.3940945863723755, 1.6058831214904785, 1.7048730850219727, 2.076631546020508, 2.44972562789917, 1.6580778360366821, 1.8353865146636963, 2.4970970153808594, 2.2964682579040527, 1.2395288944244385, 1.195152997970581, 2.4024457931518555, 1.6222301721572876, 3.0989327430725098, 1.6779309511184692, 2.089064121246338, 24.42310905456543, 1.3820931911468506, 1.8849780559539795, 1.2415211200714111, 1.7630959749221802, 5.442307472229004, 1.5165172815322876, 1.8704464435577393, 2.2538232803344727, 5.388201713562012, 2.1524975299835205, 1.8941538333892822, 2.016916275024414, 2.152021884918213, 23.248193740844727, 6.853276252746582, 2.9833147525787354, 1.9927912950515747, 1.3547778129577637, 1.873231053352356, 1.903757095336914, 1.1962209939956665, 1.8848626613616943, 1.1280463933944702, 7.482396602630615, 14.811111450195312, 33.78619384765625, 34.278038024902344, 1.4046610593795776, 1.4233465194702148, 1.6215739250183105, 1.7855548858642578, 2.004917621612549, 5.153550624847412, 1.4313048124313354, 2.356905698776245, 1.927253246307373, 2.484060764312744, 1.7679219245910645, 8.699335098266602, 1.6389737129211426, 2.159008741378784, 2.324862003326416, 2.1804747581481934, 1.3378040790557861, 2.1940011978149414, 38.660560607910156, 2.241107940673828, 1.8346434831619263, 2.885986328125, 1.8321144580841064, 3.1191558837890625, 1.7168025970458984, 1.984191656112671, 1.452606201171875, 1.475031852722168, 2.1556708812713623, 2.0014631748199463, 2.2287724018096924, 1.9073680639266968, 1.4451497793197632, 1.350028395652771, 32.6099853515625, 4.463174819946289, 1.7652267217636108, 2.3200955390930176, 2.1543164253234863, 1.1492335796356201, 1.9933531284332275, 5.069326877593994, 5.215946674346924, 2.2644591331481934, 1.7404680252075195, 2.33410906791687, 1.533941388130188, 1.8046596050262451, 1.791208028793335, 2.581172227859497, 1.4558475017547607, 2.340606689453125, 1.7359544038772583, 1.5896304845809937, 1.685173749923706, 2.1860158443450928, 1.758011817932129, 4.0051703453063965, 2.3584511280059814, 1.7870198488235474, 1.5863280296325684, 2.0610759258270264, 1.8572145700454712, 1.5717270374298096, 1.5785188674926758, 1.9743963479995728, 1.367220163345337, 1.7163561582565308, 1.530375361442566, 27.574979782104492, 1.438798189163208, 1.7591445446014404, 1.609391450881958, 1.592246174812317, 1.7744230031967163, 2.2114644050598145, 2.0794451236724854, 2.158177137374878, 1.6556510925292969, 1.6673476696014404, 2.6287636756896973, 2.2247695922851562, 1.319373607635498, 1.851494312286377, 2.458630084991455, 2.2189278602600098, 1.330545425415039, 1.4102222919464111, 1.8944025039672852, 1.252656102180481, 2.131010055541992, 1.830945611000061, 27.94502830505371, 1.8533358573913574, 1.4422330856323242, 1.7366747856140137, 1.4524914026260376, 1.7592229843139648, 5.754676818847656, 2.288321018218994, 2.194744110107422, 1.4164543151855469, 2.4221653938293457, 1.8115750551223755, 1.802910327911377, 38.09980773925781, 10.666259765625, 2.278547763824463, 2.40999698638916, 2.8113081455230713, 2.015127658843994, 1.7037452459335327, 1.9398531913757324, 1.8658040761947632, 1.8026518821716309, 1.407999873161316, 1.921494722366333, 2.220221519470215, 2.5305187702178955, 1.7002273797988892, 1.9422049522399902, 1.066209077835083, 4.323670387268066, 1.6972613334655762, 1.6648659706115723, 1.6149449348449707, 9.69835376739502, 1.422884464263916, 1.718942403793335, 23.032032012939453, 2.1913599967956543, 2.103886127471924, 1.018112301826477, 1.6781970262527466, 7.14177131652832, 2.2382142543792725, 1.7855899333953857, 5.926692962646484, 1.4850945472717285, 1.9432389736175537, 22.733810424804688, 3.8472843170166016, 1.8929904699325562, 1.667840600013733, 1.3332207202911377, 1.4596030712127686, 28.573047637939453, 1.1427319049835205, 2.0112881660461426, 2.075394630432129, 1.4128854274749756, 1.4521716833114624, 1.8547677993774414, 3.0516598224639893, 2.154710054397583, 3.756829023361206, 1.7955467700958252, 2.2388417720794678, 1.789046049118042, 1.1176737546920776, 1.87309992313385, 2.054053783416748, 2.205355644226074, 1.8379762172698975, 33.521324157714844, 2.308518648147583, 1.8195443153381348, 1.8703640699386597, 24.215097427368164, 4.8938517570495605, 1.7280707359313965, 1.3972676992416382, 33.91933059692383, 1.1565735340118408, 1.7636198997497559, 2.0738024711608887, 1.772890329360962, 1.7188990116119385, 3.6705760955810547, 1.9124653339385986, 0.9247491955757141, 6.85260534286499, 1.5588078498840332, 1.8143057823181152, 1.318120002746582, 1.350755214691162, 2.510744094848633, 1.3392741680145264, 1.4973976612091064, 7.450539588928223, 1.909700632095337, 1.890397071838379, 1.6067752838134766, 1.7845628261566162, 1.8901846408843994, 1.916579008102417, 1.7310377359390259, 9.942630767822266, 1.5662047863006592, 1.6832677125930786, 1.4602024555206299, 2.6255617141723633, 9.451691627502441, 1.2591019868850708, 1.7815593481063843, 2.065995454788208, 2.109516143798828, 4.836549282073975, 4.407302379608154, 1.6798142194747925, 1.3551712036132812, 1.9786784648895264, 1.427939534187317, 1.3764972686767578, 2.4556376934051514, 1.5074660778045654, 16.34304428100586, 2.500814914703369, 1.9673441648483276, 1.4742977619171143, 1.725224494934082, 1.4117084741592407, 22.93790626525879, 2.3560147285461426, 1.545650839805603, 2.198096752166748, 1.6879653930664062, 1.7446613311767578, 3.5126054286956787, 1.5117311477661133, 1.470404028892517, 1.4624723196029663, 9.790556907653809, 4.893294811248779, 1.8052136898040771, 1.7785353660583496, 1.9839613437652588, 1.885901927947998, 1.1359961032867432, 1.6785175800323486, 2.579583168029785, 1.6004658937454224, 1.704002022743225, 1.6688001155853271, 1.3039497137069702, 1.5897454023361206, 1.7218265533447266, 1.7192479372024536, 1.684320092201233, 1.6140999794006348, 1.9495242834091187, 1.8476476669311523, 4.868839263916016, 1.991579532623291, 2.1008849143981934, 1.5795798301696777, 3.1503710746765137, 1.8980801105499268, 6.814026355743408, 2.3142521381378174, 7.3951826095581055, 2.321225166320801, 1.867809534072876, 1.394992709159851, 1.90155029296875, 1.7400991916656494, 1.5999611616134644, 22.740304946899414, 2.3528311252593994, 1.658154010772705, 1.5804723501205444, 1.4420075416564941, 2.846925973892212, 29.282014846801758, 1.7222858667373657, 1.348684310913086, 3.6400699615478516, 1.5783793926239014, 5.050891876220703, 2.249518394470215, 1.3779222965240479, 1.0941739082336426, 1.8673946857452393, 3.353400468826294, 1.4513614177703857, 2.182767152786255, 1.6923071146011353, 1.413300633430481, 1.8099994659423828, 1.7567130327224731, 1.2000658512115479, 2.0686800479888916, 1.749893069267273, 2.567974090576172, 1.422210693359375, 3.874382257461548, 8.239068984985352, 1.888766884803772, 1.630244493484497, 1.537558674812317, 1.6404688358306885]"
