episode,difficulty,reward,solver_score,solver_success,path_length,loss_avg,empty,wall,lava,treasure,enemy
1528,8,2467.033333333346,-20,0,3,8.438423819541931,75,297,15,5,6
1529,8,4275.50000000001,-20,0,5,8.229826574722926,77,299,10,4,8
1530,8,307.19999999999993,-20,0,1,8.82012535293897,69,304,15,4,6
1531,8,3883.700000000014,100,1,11,9.793483217755954,82,302,5,3,6
1532,8,4053.4000000000124,-20,0,3,8.500722015102705,78,295,20,5,0
1533,8,4078.3000000000125,-20,0,64,8.883634079694747,78,296,9,7,8
1534,8,3902.4000000000106,-20,0,5,7.5688411150376,67,295,16,13,7
1535,8,3954.100000000012,-20,0,9,8.78091164469719,72,293,13,9,11
1536,8,3633.200000000012,-20,0,2,9.310661332805951,80,289,16,6,7
1537,8,3952.900000000013,-20,0,4,8.473260353406271,79,296,11,5,7
1538,8,3915.100000000012,105,1,15,8.077251941959064,78,303,6,2,9
1539,8,3394.5000000000123,-20,0,2,8.961447361310324,76,299,11,4,8
1540,8,3721.400000000017,110,1,11,9.87355205555757,77,293,10,8,10
1541,8,4320.333333333341,-20,0,5,7.678059427936872,78,295,15,5,5
1542,8,1565.9999999999977,-20,0,2,8.032443021138508,84,293,13,7,1
1543,8,3413.9000000000124,-20,0,3,8.452457857728005,81,290,10,6,11
1544,8,2867.5000000000123,-20,0,24,7.93123689810435,78,298,8,4,10
1545,8,1060.6000000000138,-20,0,3,7.893129704991977,74,294,19,5,6
1546,8,3512.9000000000137,-20,0,6,7.530284660458565,78,296,13,6,5
1547,8,397.09999999999536,-20,0,30,8.028938435514767,78,294,14,4,8
1548,8,4170.433333333343,-20,0,5,8.22957810084025,70,292,14,8,14
1549,8,3516.900000000012,-20,0,33,7.94023527999719,78,292,14,7,7
1550,8,3571.7000000000103,-20,0,3,8.412187648614248,79,297,11,3,8
1551,8,3782.60000000001,100,1,4,7.778781201243401,72,295,13,10,8
1552,8,3870.700000000013,-20,0,5,8.022308545509974,79,292,13,8,6
1553,8,3452.2000000000135,100,1,6,8.415129526058832,70,297,22,1,8
1554,8,3463.300000000011,-20,0,5,7.6448941141366955,75,287,12,14,10
1555,8,4068.3000000000106,-20,0,3,8.894811306993166,73,302,9,5,9
1556,8,4392.100000000007,-20,0,1,8.440796038111051,73,298,20,5,2
1557,8,2735.100000000012,-20,0,1,8.87992483973503,77,301,11,4,5
1558,8,328.09999999999604,-20,0,1,7.9583442825078965,78,299,15,1,5
1559,8,3671.200000000012,100,1,22,8.89478880306085,82,300,7,3,6
1560,8,437.5999999999992,-20,0,2,9.39006037890911,77,297,13,7,4
1561,8,3293.5000000000105,-20,0,6,8.009486146966616,69,303,17,4,5
1562,8,4592.400000000005,105,1,14,8.831960830887159,76,298,11,4,9
1563,8,4022.8000000000106,-20,0,1,8.582836349606515,73,293,16,8,8
1564,8,-134.6999999999996,-20,0,13,9.569611568848291,79,297,5,7,10
1565,8,4599.699999999999,-20,0,13,9.077436327139537,84,292,10,5,7
1566,8,1625.9666666666685,-20,0,3,8.279648631413778,80,294,11,6,7
1567,8,4102.80000000001,-20,0,2,8.430301871697107,75,294,22,6,1
1568,8,4150.4000000000115,105,1,16,8.252961595455805,65,304,9,11,9
1569,8,4211.833333333344,-20,0,12,8.741718086004257,81,296,14,3,4
1570,8,3541.900000000012,-20,0,2,8.853040672143301,77,301,13,5,2
1571,8,3726.6000000000113,-20,0,2,9.141003491481145,76,295,16,5,6
1572,8,4091.60000000001,-20,0,2,8.240024516979853,83,295,9,6,5
1573,8,3399.100000000011,-20,0,2,8.578886254032453,77,292,16,6,7
1574,8,4041.500000000015,105,1,13,8.683708639939626,97,292,6,3,0
1575,8,-292.39999999999986,-20,0,3,9.444985192020734,83,295,8,6,6
1576,8,4036.5000000000114,-20,0,2,8.670163648327192,79,295,12,5,7
1577,8,3841.4666666666785,-20,0,6,8.569078093568484,77,295,14,4,8
1578,8,3969.7000000000116,-20,0,10,8.68398738582929,67,304,15,3,9
1579,8,3285.30000000001,-20,0,15,8.499348978201548,74,292,13,9,10
1580,8,4017.633333333343,-20,0,4,8.933890448609988,79,295,14,4,6
1581,8,3744.500000000009,-20,0,2,9.261400117278098,68,295,11,12,12
1582,8,4233.600000000011,-20,0,16,9.45124057630698,79,294,15,3,7
1583,8,3430.0000000000127,-20,0,9,9.73090740362803,77,295,18,5,3
1584,8,4599.700000000008,100,1,11,9.439875025947888,80,303,6,7,2
1585,8,542.4999999999972,-20,0,3,9.69821955482165,72,310,9,3,4
1586,8,2351.4000000000106,-20,0,4,10.199161321520805,79,298,13,4,4
1587,8,2885.366666666673,-20,0,8,9.572361822923025,82,295,11,4,6
1588,8,4157.700000000012,105,1,9,9.085284022887548,76,303,7,5,7
1589,8,3025.20000000001,-20,0,13,7.8549863084157305,70,293,15,8,12
1590,8,3713.6000000000076,100,1,6,9.273653894265493,76,294,9,7,12
1591,8,3050.100000000013,-20,0,1,8.332662805716197,82,291,7,8,10
1592,8,3929.2000000000126,100,1,14,9.24856010834376,71,301,17,2,7
1593,8,3532.600000000012,-20,0,32,8.363481205105781,74,299,13,7,5
1594,8,4072.4000000000124,-20,0,6,9.798595715959866,78,299,11,4,6
1595,8,4209.9000000000115,-20,0,10,9.482167810599009,69,299,19,5,6
1596,8,3969.800000000014,-20,0,13,7.513990852038066,83,287,21,5,2
1597,8,4123.200000000011,100,1,10,8.434251879652342,88,299,3,3,5
1598,8,4008.8000000000116,-20,0,17,7.173651309609413,79,293,13,6,7
1599,8,3810.9000000000133,-20,0,2,8.845857227245967,71,290,21,7,9
1600,9,3916.4375000000055,100,1,22,8.491043577591578,114,258,17,5,4
1601,9,4010.437500000013,100,1,20,8.18721197048823,109,267,12,3,7
1602,9,3752.975000000012,-20,0,11,8.895461700161299,112,260,13,6,7
1603,9,4113.412500000015,100,1,12,9.297594943443935,100,268,16,4,10
1604,9,3765.487500000015,-20,0,1,9.075322740872702,104,263,12,13,6
1605,9,3103.400000000013,-20,0,5,9.414686790704728,99,267,15,4,13
1606,9,3573.5250000000174,110,1,7,8.95509513994058,104,259,16,9,10
1607,9,3986.437500000013,-20,0,12,8.15646565914154,105,270,14,3,6
1608,9,3896.287500000013,-20,0,4,9.15542328854402,97,256,27,10,8
1609,9,3021.6000000000117,-20,0,1,9.24305183827877,105,269,13,4,7
1610,9,4140.912500000013,100,1,12,9.27783981859684,103,268,13,2,12
1611,9,4079.937500000012,-20,0,1,9.493211971322696,103,263,17,9,6
1612,9,4831.987499999999,-20,0,9,10.097719996571541,112,254,23,4,5
1613,9,4385.250000000008,-20,0,25,10.222064684033393,109,261,17,4,7
1614,9,3734.725000000013,100,1,15,9.680046413739522,106,260,14,6,12
1615,9,4079.550000000014,-20,0,7,9.380456054210663,104,271,12,4,7
1616,9,3912.0250000000096,-20,0,7,9.936474706530571,106,263,17,4,8
1617,9,4328.187500000009,-20,0,5,8.672000551422437,110,269,12,3,4
1618,9,4052.062500000013,-20,0,4,9.353607646226884,107,265,10,5,11
1619,9,4316.200000000009,-20,0,11,8.431316706935565,96,270,17,6,9
1620,9,3763.3500000000113,-20,0,1,8.65410620311896,104,257,25,7,5
1621,9,4597.612500000006,-20,0,6,9.407202560305596,111,274,8,4,1
1622,9,4087.787500000011,105,1,14,9.705544760425886,103,264,12,6,13
1623,9,4674.912500000005,-20,0,12,8.703732366561889,106,264,15,3,10
1624,9,4346.225000000005,-20,0,5,8.713091010053953,105,264,15,5,9
1625,9,4347.537500000009,-20,0,14,9.680414308508237,104,268,12,6,8
1626,9,129.60000000000088,-20,0,2,9.233787055015563,102,257,28,6,5
1627,9,3960.462500000011,-20,0,6,9.211878782510757,109,267,10,2,10
1628,9,3969.0750000000126,100,1,3,9.277341468731562,107,270,7,5,9
1629,9,4217.387500000008,-20,0,6,10.861890797019004,94,269,18,7,10
1630,9,3772.8500000000145,-20,0,6,8.195405113299687,102,265,14,9,8
1631,9,4160.7875000000095,-20,0,10,9.008512882987658,108,263,18,3,6
1632,9,412.1750000000002,-20,0,5,8.597137052814166,112,271,8,2,5
1633,9,3997.425000000013,-20,0,8,9.395519468188287,97,270,16,8,7
1634,9,3999.187500000014,-20,0,6,9.210734067757924,100,272,10,6,10
1635,9,1480.9000000000071,-20,0,5,9.89510194838047,114,270,4,4,6
1636,9,2032.8500000000026,-20,0,3,8.49611462632815,104,267,8,8,11
1637,9,4064.9250000000106,-20,0,5,7.922643941442172,101,268,15,7,7
1638,9,4005.362500000011,-20,0,1,8.927273808519045,107,257,19,4,11
1639,9,4488.750000000009,-20,0,3,8.47704043885072,110,264,18,3,3
1640,9,4203.100000000013,-20,0,3,7.517715188662211,109,264,15,2,8
1641,9,2655.200000000011,-20,0,2,8.185055540998777,93,267,22,6,10
1642,9,3921.662500000013,-20,0,5,8.13446959078312,103,267,15,4,9
1643,9,4207.250000000011,100,1,5,8.0629952643315,102,267,18,5,6
1644,9,4492.375000000007,100,1,11,7.8533360628287,108,264,17,3,6
1645,9,2493.8000000000116,-20,0,4,8.425832784175872,110,272,7,2,7
1646,9,1825.5625000000014,105,1,24,8.048844365080198,107,266,9,8,8
1647,9,3580.287500000012,100,1,14,8.157343499660492,103,263,22,5,5
1648,9,3872.7500000000127,100,1,15,8.143990546862284,100,258,24,7,9
1649,9,3659.76250000001,-20,0,13,8.994557828903199,111,266,10,3,8
1650,9,4288.875000000009,105,1,19,7.482403512398402,101,270,15,6,6
1651,9,1471.2999999999997,-20,0,9,9.587901154955228,108,262,16,2,10
1652,9,4122.100000000013,100,1,17,7.9716910147666935,112,265,9,7,5
1653,9,4823.325000000005,-20,0,3,8.382500164906183,114,261,16,4,3
1654,9,1095.6000000000122,-20,0,1,7.804603875080744,105,264,19,5,5
1655,9,749.0999999999962,-20,0,15,8.32676238000393,108,271,8,4,7
1656,9,4191.387500000008,100,1,6,8.391987614631653,103,268,10,7,10
1657,9,3618.712500000012,-20,0,4,7.564764604171117,102,263,20,6,7
1658,9,4090.6000000000117,-20,0,10,7.925041869878769,116,270,4,3,5
1659,9,4295.287500000009,100,1,14,9.248331396182378,103,264,15,5,11
1660,9,1226.60000000001,-20,0,3,8.91802292684714,105,264,12,6,11
1661,9,4290.412500000013,-20,0,4,7.703434770901998,102,264,13,9,10
1662,9,4613.4875,100,1,14,8.524496229887008,104,266,17,3,8
1663,9,3703.112500000013,100,1,12,6.872060580849648,110,264,11,4,9
1664,9,4594.712500000003,100,1,12,7.97115108191967,108,261,16,6,7
1665,9,3842.3500000000104,-20,0,39,7.125586778322855,108,261,16,6,7
1666,9,4173.35000000001,100,1,17,7.7874695694446565,95,273,13,8,9
1667,9,3930.7375000000134,100,1,8,8.955325150887171,104,258,11,11,14
1668,9,1457.0000000000102,-20,0,1,8.505244808793067,102,271,11,4,10
1669,9,4714.2000000000035,-20,0,8,7.3608272047837575,107,268,13,7,3
1670,9,4654.6375,-20,0,18,8.572170774936676,110,260,13,12,3
1671,9,3721.0625000000086,-20,0,3,8.8738659765323,112,264,9,4,9
1672,9,4148.725000000012,100,1,15,9.722780845959981,110,258,14,6,10
1673,9,3971.000000000013,-20,0,22,9.723026273647944,104,267,16,7,4
1674,9,3635.600000000013,-20,0,2,8.858291813929876,108,261,20,4,5
1675,9,3848.550000000012,-20,0,14,9.023205903172492,105,263,15,5,10
1676,9,4220.67500000001,100,1,3,8.972818669080734,107,265,9,9,8
1677,9,2970.3000000000134,-20,0,4,9.21850689093272,111,265,12,6,4
1678,9,4131.037500000012,-20,0,4,8.35809383670489,108,262,23,1,4
1679,9,444.8999999999973,-20,0,2,8.497940976818402,101,270,16,2,9
1680,9,1802.900000000011,-20,0,23,9.926235177516936,112,262,5,8,11
1681,9,4400.412500000008,105,1,14,8.566025029420853,111,269,7,6,5
1682,9,4383.6125000000075,100,1,12,8.957239994605382,115,265,8,3,7
1683,9,4563.2249999999985,-20,0,9,7.840171181559563,113,273,4,0,8
1684,9,1230.7000000000107,-20,0,1,8.937651792963345,100,274,12,6,6
1685,9,4264.37500000001,-20,0,7,9.838500193953514,119,257,9,8,5
1686,9,549.9999999999962,-20,0,4,9.731681349476178,107,267,7,10,7
1687,9,3811.5375000000117,-20,0,6,9.102444087068239,104,263,13,4,14
1688,9,2787.4125000000085,-20,0,4,8.643273279468218,114,274,4,3,3
1689,9,3487.5000000000127,-20,0,6,8.056041441957156,99,269,15,8,7
1690,9,4510.2000000000035,100,1,9,7.503125862677892,102,268,15,7,6
1691,9,3779.100000000011,-20,0,6,8.199717995921771,97,270,20,3,8
1692,9,4053.0625000000114,-20,0,4,8.516913028558095,107,259,18,9,5
1693,9,3825.537500000007,-20,0,6,9.080194502472878,104,260,20,7,7
1694,9,4524.6750000000075,100,1,19,8.944067385196686,118,267,6,6,1
1695,9,4320.387500000007,-20,0,4,8.133454449176789,100,264,23,6,5
1696,9,2686.0500000000143,-20,0,45,8.762663846810659,106,266,12,6,8
1697,9,4090.0875000000083,100,1,16,8.705085737903913,100,263,17,8,10
1698,9,4252.650000000006,-20,0,8,7.96862662533919,97,272,17,7,5
1699,9,2569.725000000004,-20,0,7,9.986481447219848,106,272,14,2,4
1700,9,4288.550000000008,100,1,21,9.352714250683784,100,276,6,8,8
1701,9,4017.5625000000114,-20,0,10,8.084771511356037,110,266,10,5,7
1702,9,4778.099999999997,100,1,25,8.551777023673058,110,266,14,4,4
1703,9,3158.412500000012,100,1,16,10.10534919877847,106,265,8,9,10
1704,9,3893.0250000000124,105,1,15,9.257781606316566,103,261,17,5,12
1705,9,3472.9500000000144,-20,0,9,8.324805224935213,105,263,18,9,3
1706,9,4316.587500000011,100,1,14,9.213408733606338,101,272,6,10,9
1707,9,4221.750000000013,-20,0,25,9.074115262826284,110,266,10,2,10
1708,9,2958.0000000000095,-20,0,1,8.497766112883886,108,269,16,3,2
1709,9,279.9999999999967,-20,0,1,7.403766875068347,103,273,3,8,11
1710,9,4092.437500000012,-20,0,4,9.465204147696495,112,266,11,4,5
1711,9,3985.1500000000115,100,1,17,9.093596242864926,102,260,17,6,13
1712,9,3067.4000000000096,-20,0,5,8.626066576043765,111,273,6,3,5
1713,9,3759.8750000000123,-20,0,1,9.155987283786137,103,266,21,4,4
1714,9,4207.500000000006,-20,0,17,8.510845334529877,109,267,13,4,5
1715,9,4145.937500000011,100,1,2,10.400440731048583,117,263,4,5,9
1716,9,3798.7375000000125,-20,0,5,8.371318408648174,111,254,20,7,6
1717,9,3863.400000000014,-20,0,9,9.484745837052664,113,268,9,5,3
1718,9,2663.000000000014,-20,0,2,8.839185865124067,113,272,3,3,7
1719,9,4683.787500000005,-20,0,14,9.716390275160471,103,264,19,7,5
1720,9,4105.375000000012,-20,0,3,8.872110376954078,101,266,19,5,7
1721,9,4061.137500000012,100,1,2,9.084856173594792,113,269,6,1,9
1722,9,3662.9500000000116,100,1,21,9.106407908797264,112,272,6,1,7
1723,9,58.50000000000123,-20,0,4,10.133680522243182,108,270,6,6,8
1724,9,4036.325000000013,-20,0,7,8.82954141318798,116,264,8,3,7
1725,9,4766.0999999999985,-20,0,7,9.252057890295982,100,263,22,8,5
1726,9,4281.850000000013,-20,0,13,8.896889046430587,102,261,18,8,9
1727,9,2451.400000000012,-20,0,1,9.555767578283946,103,270,11,5,9
1728,9,4003.3125000000136,-20,0,4,9.145711043477059,105,260,21,4,8
1729,9,4409.550000000004,-20,0,4,9.89887314081192,113,258,19,2,6
1730,9,3153.4875000000116,-20,0,10,9.904191756248474,102,259,21,6,10
1731,9,3918.175000000012,-20,0,1,8.453236680229505,103,272,11,4,8
1732,9,4762.775000000003,100,1,11,10.104644996921222,104,267,12,7,8
1733,9,4095.01250000001,-20,0,1,9.24693742553393,97,270,19,4,8
1734,9,3344.7125000000183,-20,0,6,8.138730747103692,107,268,11,10,2
1735,9,1626.5000000000143,-20,0,3,9.222531659404437,101,263,20,5,9
1736,9,4573.462500000005,-20,0,2,9.349106580416361,104,265,15,6,8
1737,9,3920.300000000011,100,1,13,8.39121192018191,112,266,8,5,7
1738,9,3854.1000000000117,-20,0,7,9.681624733805656,109,264,13,5,7
1739,9,4944.887500000002,-20,0,2,8.741306425730388,107,268,15,6,2
1740,9,3965.8500000000136,-20,0,11,10.533232903281847,111,254,14,6,13
1741,9,4114.362500000011,-20,0,4,10.912161089976628,105,270,6,5,12
1742,9,4770.187500000004,100,1,22,9.825957323908806,97,281,4,8,8
1743,9,4097.300000000012,100,1,25,9.372875404556593,112,269,2,6,9
1744,9,3824.3250000000103,100,1,7,10.89663190305233,112,265,12,2,7
1745,9,3395.3875000000144,-20,0,22,9.66868639965852,113,259,9,6,11
1746,9,4578.062500000002,100,1,16,9.302669877807299,111,257,17,5,8
1747,9,4550.850000000006,-20,0,9,10.98153972029686,106,268,13,6,5
1748,9,3847.5750000000103,-20,0,6,9.470382189949353,104,265,10,8,11
1749,9,3853.3375000000106,100,1,2,8.88152596950531,94,262,23,6,13
1750,9,3448.9500000000103,100,1,21,8.93634363869826,120,263,7,4,4
1751,9,4471.800000000001,-20,0,1,8.362695736090343,108,261,22,4,3
1752,9,4879.45,-20,0,3,9.674592392245929,105,263,21,4,5
1753,9,3669.900000000012,-20,0,1,8.435229840675989,100,267,14,6,11
1754,9,460.39999999999657,-20,0,2,9.657656031648317,111,269,5,6,7
1755,9,4653.862500000007,105,1,16,9.402764080365499,116,267,12,2,1
1756,9,4050.7750000000106,-20,0,3,9.746597172220548,108,269,11,2,8
1757,9,3219.512500000011,-20,0,18,10.065323353012403,108,267,11,7,5
1758,9,4351.2875000000095,100,1,6,9.20948271671931,98,272,15,4,9
1759,9,1005.0999999999965,-20,0,6,9.478046636978785,100,268,16,5,9
1760,9,2614.112500000011,105,1,12,8.628572516441345,113,269,8,1,7
1761,9,4035.925000000011,-20,0,3,9.32365818520387,106,261,19,3,9
1762,9,4356.350000000009,100,1,13,8.100123685201009,102,267,11,3,15
1763,9,3619.650000000009,100,1,5,8.11673462430636,106,266,7,6,13
1764,9,3704.687500000012,100,1,6,8.411404171784719,101,258,19,9,11
1765,9,4359.037500000009,-20,0,1,7.497262428402901,101,262,21,5,9
1766,9,4919.149999999998,-20,0,7,7.527243293126424,114,270,9,2,3
1767,9,4729.35,-20,0,2,8.76833065032959,105,266,16,5,6
1768,9,3205.9125000000113,-20,0,8,8.297807487845422,119,265,6,4,4
1769,9,4382.100000000011,100,1,17,8.559858216047287,107,267,14,1,9
1770,9,3826.6000000000145,-20,0,17,9.372838201125463,109,264,11,4,10
1771,9,4179.16250000001,-20,0,2,8.21946859618028,111,263,13,3,8
1772,9,3952.3625000000116,-20,0,1,8.33863856712977,111,272,9,0,6
1773,9,4399.762500000009,-20,0,5,8.91163413087527,100,262,18,8,10
1774,9,4271.6250000000055,100,1,9,8.673043015201886,100,270,12,5,11
1775,9,3683.937500000012,100,1,18,7.994035159945488,111,263,16,3,5
1776,9,4847.537499999998,100,1,12,8.305798997680347,115,263,14,2,4
1777,9,4868.987499999999,-20,0,2,9.526509937842688,109,268,12,3,6
1778,9,4098.612500000012,-20,0,8,10.146957337260247,111,268,6,5,8
1779,9,3790.2375000000116,-20,0,6,9.688474969863892,109,269,7,5,8
1780,9,4392.800000000007,-20,0,9,11.086744324564934,106,269,11,5,7
1781,9,4400.450000000006,100,1,31,10.850499054988225,108,267,15,2,6
1782,9,3718.7750000000133,-20,0,3,9.553838893175126,113,272,4,2,7
1783,9,4713.825000000001,-20,0,3,9.945700878103574,102,264,19,7,6
1784,9,3594.9500000000135,-20,0,3,9.202966275215148,116,263,11,2,6
1785,9,4591.062500000003,-20,0,8,9.787829174200693,108,271,7,7,5
1786,9,2670.5000000000077,-20,0,2,8.979646576245626,98,262,21,6,11
1787,9,4186.00000000001,-20,0,5,8.05536193350951,104,270,13,3,8
1788,9,4170.512500000013,-20,0,3,9.759543267091116,101,269,14,7,7
1789,9,4293.875000000007,100,1,11,9.88313644707203,108,269,14,1,6
1790,9,4235.66250000001,-20,0,8,9.226240019400915,111,259,17,4,7
1791,9,4280.412500000009,-20,0,4,10.054007034301758,108,253,22,9,6
1792,9,4471.225000000006,-20,0,39,9.138153003851572,114,262,11,7,4
1793,9,4210.750000000013,-20,0,2,10.741690641442935,110,261,15,5,7
1794,9,2916.912500000008,-20,0,10,9.307451176842054,112,268,8,1,9
1795,9,3468.2125000000124,-20,0,10,8.796346605022748,111,261,15,5,6
1796,9,1932.6000000000136,-20,0,8,9.332460486292838,106,269,14,5,4
1797,9,4293.387500000013,-20,0,4,9.094458856383959,107,258,15,9,9
1798,9,3714.312500000011,-20,0,4,8.025751447677612,103,261,22,4,8
1799,9,3970.2625000000126,-20,0,11,8.849094388484955,108,263,17,4,6
1800,10,311.9000000000004,-20,0,8,9.124697902202605,149,236,6,2,5
1801,10,3738.9333333333416,100,1,35,9.266125050385794,155,221,8,5,9
1802,10,3729.6000000000067,100,1,7,9.215161718726158,146,226,18,2,6
1803,10,3197.300000000012,-20,0,2,8.41686514556408,138,235,10,4,11
1804,10,3610.0000000000114,-20,0,2,8.084185569485028,129,228,23,9,9
1805,10,3341.0666666666725,100,1,6,8.29856840133667,129,230,26,6,7
1806,10,4152.766666666678,100,1,3,8.827239248951276,125,233,28,5,7
1807,10,4351.166666666674,100,1,9,8.617604360381762,131,227,24,7,9
1808,10,4606.833333333338,-20,0,18,9.430215877890587,137,220,27,9,5
1809,10,4005.0333333333474,-20,0,5,9.07074507534504,142,222,23,3,8
1810,10,3158.6000000000117,-20,0,2,10.731755615870158,139,232,19,5,3
1811,10,4514.455555555558,-20,0,1,7.736839235027631,126,231,25,4,12
1812,10,4733.233333333339,-20,0,5,9.249628368814786,125,244,20,5,4
1813,10,3244.466666666681,-20,0,19,9.431910579601924,139,235,12,5,7
1814,10,3897.933333333344,-20,0,1,9.768913124601045,143,227,16,6,6
1815,10,4538.600000000006,-20,0,4,8.956292979518572,133,231,22,3,9
1816,10,4945.366666666666,-20,0,5,9.958135012785593,138,238,13,5,4
1817,10,4383.966666666673,-20,0,2,8.750853417714437,140,224,18,7,9
1818,10,2571.7444444444586,-20,0,5,7.999642566641172,145,227,12,8,6
1819,10,3908.2666666666796,-20,0,2,9.706605271100997,133,225,23,9,8
1820,10,4515.600000000002,-20,0,7,8.57713461637497,138,230,19,6,5
1821,10,4707.333333333336,-20,0,14,8.846475035746892,130,234,24,5,5
1822,10,4883.099999999999,-20,0,5,9.65902545750141,133,228,24,7,6
1823,10,4086.7333333333418,-20,0,17,9.943334254026412,134,240,9,7,8
1824,10,4414.233333333339,-20,0,22,9.816968412399293,136,230,14,5,13
1825,10,4262.166666666676,-20,0,2,9.12786918660005,138,233,13,7,7
1826,10,3898.000000000012,-20,0,9,8.301655503908792,150,236,3,3,6
1827,10,1636.9000000000108,-20,0,7,10.753841348091761,129,224,34,4,7
1828,10,3149.533333333345,-20,0,5,9.183301046291987,138,227,19,8,6
1829,10,3255.966666666676,-20,0,3,10.457656079332034,132,232,21,3,10
1830,10,4016.5222222222333,-20,0,7,8.619866777261098,140,220,23,7,8
1831,10,2858.144444444452,-20,0,2,9.338826415936152,126,231,27,5,9
1832,10,4615.9,-20,0,2,9.065506633122762,140,232,17,4,5
1833,10,1073.5555555555557,-20,0,5,9.417295295198759,139,236,10,7,6
1834,10,3324.6222222222364,-20,0,3,7.38398542602857,126,217,41,5,9
1835,10,3623.600000000017,100,1,19,8.565871529976526,146,230,10,6,6
1836,10,4567.500000000008,-20,0,2,8.957557074228923,142,233,12,6,5
1837,10,3731.0000000000127,-20,0,26,9.312197796702385,136,229,17,9,7
1838,10,3525.0333333333447,-20,0,6,9.544916093150775,136,224,24,5,9
1839,10,4535.833333333335,-20,0,2,8.77157558977604,132,228,24,4,10
1840,10,4494.377777777785,-20,0,3,8.322719019651412,138,226,19,3,12
1841,10,3825.01111111112,-20,0,6,9.58692025244236,144,219,20,8,7
1842,10,4141.033333333345,-20,0,8,8.213772683739663,142,233,16,1,6
1843,10,4192.733333333345,100,1,14,7.8944572750727335,140,232,14,5,7
1844,10,2442.8000000000097,-20,0,2,8.481739390293757,132,231,20,4,11
1845,10,4512.277777777783,-20,0,2,8.299336754480997,137,225,19,10,7
1846,10,1814.7000000000094,-20,0,19,8.352538605928421,145,237,10,1,5
1847,10,3351.1000000000067,-20,0,6,8.558737898468971,138,230,14,5,11
1848,10,4286.80000000001,-20,0,1,7.988169574538866,141,225,20,6,6
1849,10,751.6999999999962,-20,0,8,10.146421363552411,139,237,9,6,7
1850,10,4295.73333333334,100,1,24,9.021524403095246,127,222,26,11,12
1851,10,2412.400000000002,-20,0,16,8.698665276765823,135,228,21,7,7
1852,10,3987.866666666679,-20,0,8,8.67065732260545,135,229,19,4,11
1853,10,2721.211111111126,-20,0,2,8.88433976372083,145,230,13,3,7
1854,10,4536.033333333337,-20,0,3,8.568008661468824,140,235,12,4,7
1855,10,4437.9333333333425,-20,0,9,7.984986050128937,136,232,19,4,7
1856,10,4163.333333333345,100,1,10,8.454986210862796,138,226,28,2,4
1857,10,4641.86666666667,100,1,19,8.972240583697955,147,222,16,6,7
1858,10,3304.2333333333454,-20,0,7,9.006328920125961,143,235,7,4,9
1859,10,4592.866666666673,-20,0,4,7.971665580272674,128,224,31,9,6
1860,10,4371.0666666666775,-20,0,6,9.781435700853665,136,231,17,7,7
1861,10,4194.033333333344,-20,0,6,8.727237221797308,141,234,8,6,9
1862,10,4559.100000000003,-20,0,2,9.03672368546327,137,223,25,7,6
1863,10,4136.166666666677,100,1,15,9.054189759890239,134,232,17,3,12
1864,10,4457.000000000004,-20,0,33,8.73810729722182,133,228,23,5,9
1865,10,4403.900000000003,-20,0,17,10.44834738790989,137,232,15,3,11
1866,10,4771.766666666666,-20,0,2,8.51383421798547,128,223,33,9,5
1867,10,843.2999999999954,-20,0,2,9.59630925297737,141,233,12,3,9
1868,10,195.80000000000084,-20,0,3,9.809865217208863,131,243,14,3,7
1869,10,4116.200000000011,-20,0,1,8.54962609132131,145,217,24,6,6
1870,10,4361.7666666666755,100,1,12,8.78576958199342,136,228,19,4,11
1871,10,4953.466666666663,-20,0,2,8.196798040270805,134,226,27,8,3
1872,10,3674.133333333344,100,1,16,8.583409527142843,143,232,14,4,5
1873,10,4602.566666666672,100,1,23,9.633324497938156,140,227,18,3,10
1874,10,4338.266666666671,-20,0,4,9.472986862460772,142,232,14,4,6
1875,10,4748.299999999999,-20,0,6,10.754854101141294,143,233,15,3,4
1876,10,179.50000000000097,-20,0,8,10.381540970603625,140,227,19,4,8
1877,10,4114.266666666678,-20,0,1,9.743806621630986,147,226,13,6,6
1878,10,4376.200000000009,100,1,16,7.804932443300883,128,235,18,4,13
1879,10,4504.63333333334,100,1,11,9.025249605377516,142,233,13,3,7
1880,10,4266.666666666676,-20,0,5,9.055889174143473,140,221,19,5,13
1881,10,3611.6000000000113,-20,0,5,8.614288885394732,141,234,9,8,6
1882,10,2729.2333333333554,-20,0,13,9.940197018782298,143,236,7,8,4
1883,10,4818.266666666671,100,1,15,8.583302553494772,132,236,20,7,3
1884,10,4411.400000000009,100,1,22,9.10498997092247,137,235,14,2,10
1885,10,475.59999999999627,-20,0,4,7.731068822542826,139,234,15,2,8
1886,10,4003.1333333333455,100,1,8,8.650782750050228,135,231,20,4,8
1887,10,2060.50000000001,-20,0,4,8.186415353616079,134,229,27,2,6
1888,10,4391.400000000005,-20,0,7,10.630584078232447,138,231,14,6,9
1889,10,4076.1666666666756,100,1,23,8.679750084082286,140,226,16,7,9
1890,10,4362.366666666675,105,1,12,9.059788514971734,143,230,15,2,8
1891,10,558.9999999999967,-20,0,2,8.417187609275182,139,237,10,4,8
1892,10,3448.400000000011,-20,0,5,8.532903763254483,135,220,32,2,9
1893,10,4397.766666666671,-20,0,1,8.862400733828544,134,217,35,6,6
